EMPLOYEE_ID,FIRST_NAME,LAST_NAME,EMAIL,PHONE_NUMBER,HIRE_DATE,JOB_ID,SALARY,COMMISSION_PCT,MANAGER_ID,DEPARTMENT_ID
380,Luke,Johnson,LJOHNSON,650.148.1134,13-May-23,FI_ACCOUNT,7700, -,108,100
381,Daniel,Green,DGREEN,650.148.2134,20-May-23,HR_REP,6900, -,101,40
382,James,Smith,JSMITH,650.148.3134,27-May-23,AC_ACCOUNT,7400, -,205,110
383,Chloe,Evans,CEVANS,650.148.4134,03-Jun-23,IT_PROG,7200, -,103,60
384,Sophie,Moore,SMOORE,650.148.5134,10-Jun-23,ST_CLERK,3300, -,120,50
385,Victoria,Smith,VSMITH,650.148.6134,17-Jun-23,MK_REP,6400, -,201,20
386,Daniel,Johnson,DJOHNSON,650.148.7134,24-Jun-23,FI_ACCOUNT,7500, -,108,100
387,Jack,Moore,JMOORE,650.148.8134,01-Jul-23,HR_REP,7100, -,101,40
388,Luke,Evans,LEVANS,650.148.9134,08-Jul-23,AC_ACCOUNT,7300, -,205,110
389,Chloe,Johnson,CJOHNSON,650.149.0134,15-Jul-23,IT_PROG,7400, -,103,60
390,James,Patel,JMPATEL,650.149.1134,22-Jul-23,ST_CLERK,3200, -,120,50
391,Daniel,Patel,DPATEL,650.149.2134,29-Jul-23,MK_REP,6700, -,201,20
392,Olivia,Evans,OEVANS,650.149.3134,05-Aug-23,FI_ACCOUNT,7700, -,108,100
400,Isabella,Patel,IPATEL,650.150.1134,30-Sep-23,AC_ACCOUNT,7300, -,205,110
393,Sophie,Johnson,SJOHNSON,650.149.4134,12-Aug-23,HR_REP,6900, -,101,40
394,Luke,Green,LGREEN,650.149.5134,19-Aug-23,AC_ACCOUNT,7400, -,205,110
395,Isabella,Johnson,IJOHNSON,650.149.6134,26-Aug-23,IT_PROG,7800, -,103,60
396,Daniel,Moore,DMOORE,650.149.7134,02-Sep-23,ST_CLERK,3300, -,120,50
400,Isabella,Patel,IPATEL,650.150.1134,30-Sep-23,AC_ACCOUNT,7300, -,205,110
